start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time
2020-06-24T12:29:23Z,2020-06-24T12:36:47Z,100,443,1,2020-06-24T12:36:47Z,4,5,4,4,5,4,3,4,4,4,3,4,3,4,3,4,4,3,3,4,4,4,4,3,4,4,5,5,4,5,3,3,3,4,3,4,3,3,3,4,3,3,3,4,3,4,3,4,5,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,3,1,5.805,53.235,92.642,3,0,-1,-1,-1,1,-1,1,1,0,-1,-1,0,0,-1,1,-1,0,0,-1,0,1,0,-1,3,1,1,1,1,1,1,3,1,4,-71,1,2,2,1,2,-1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,3,2,3,3,3,37,NA,35,2,NA,4,2,NA,3,1,2,3,3,3,3,3,1,1,508610,92.642
2020-06-24T12:26:57Z,2020-06-24T12:36:49Z,100,591,1,2020-06-24T12:36:49Z,1,7,7,7,1,1,7,7,7,1,1,7,1,1,1,6,1,1,1,7,1,7,4,7,1,7,1,1,1,4,4,6,2,4,4,6,2,6,6,6,1,6,6,6,6,6,4,1,1,1,1,1,2,4,4,4,4,4,5,1,1,3,1,1,1,1,1,3.716,5.535,8.778,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,3,1,1,1,1,1,2,-50,1,1,6,3,6,-1,1,1,1,-1,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,0,4,2,1,1,3,7,NA,27,2,NA,4,1,NA,3,5,2,2,2,1,1,1,3,1,533642,8.778
2020-06-24T12:26:37Z,2020-06-24T12:37:00Z,100,623,1,2020-06-24T12:37:00Z,6,4,5,4,5,4,4,5,5,6,5,4,3,6,4,5,6,6,3,4,5,3,4,4,4,6,5,5,4,5,6,4,5,4,5,6,5,4,5,6,6,6,4,5,4,5,5,5,6,4,5,3,5,2,5,4,4,6,4,3,3,3,4,4,5,4,2,4.135,19.697,20.107,8,0,2,-1,0,0,-1,0,-1,0,-1,0,0,-1,-1,0,1,1,0,-1,-1,-1,-1,0,3,4,4,4,3,4,3,4,3,4,63,4,3,2,4,3,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4,5,2,4,2,7,NA,28,1,NA,4,1,NA,3,10,5,2,3,2,3,3,1,1,271716,20.107
2020-06-24T12:27:06Z,2020-06-24T12:37:08Z,100,601,1,2020-06-24T12:37:08Z,2,2,2,3,1,3,1,2,2,5,2,4,1,3,1,6,2,4,2,4,4,2,2,2,2,2,3,2,4,3,1,5,5,4,4,4,4,6,3,4,2,5,5,3,4,5,1,4,2,2,4,3,2,6,5,5,6,5,2,3,1,1,2,1,1,1,1,5.822,5.822,8.202,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,3,52,1,1,6,1,3,1,0,1,-1,1,-1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,3,7,NA,43,0,NA,2,1,NA,3,3,2,2,3,2,1,3,3,1,944156,8.202
2020-06-24T12:27:47Z,2020-06-24T12:37:10Z,100,563,1,2020-06-24T12:37:10Z,1,1,5,7,1,1,7,5,6,1,4,7,3,6,1,1,7,7,7,1,2,7,7,7,1,3,3,1,3,3,1,7,1,1,1,6,5,7,6,5,3,6,5,4,5,3,7,1,1,1,1,1,7,1,1,1,1,2,5,1,2,4,4,2,1,4,1,0,0,105.517,0,0,0,0,0,1,1,1,1,-1,-1,0,-1,0,0,-1,-1,-1,-1,-1,1,0,1,2,5,1,4,4,1,2,1,4,1,3,-65,3,6,6,3,6,-1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,4,4,5,4,2,7,NA,31,2,NA,1,2,NA,3,3,3,2,4,1,3,3,1,1,170433,105.517
2020-06-24T12:26:40Z,2020-06-24T12:37:12Z,100,631,1,2020-06-24T12:37:13Z,6,5,7,4,7,5,6,6,6,5,7,7,7,7,7,4,6,4,6,6,5,6,6,6,7,3,6,5,3,3,5,5,4,5,4,5,7,6,6,5,6,6,5,7,5,6,6,6,7,6,5,7,6,7,4,4,5,7,5,4,4,3,4,3,5,4,4,0,0,108.804,0,0,2,2,-1,0,0,2,2,0,0,0,0,-1,2,0,0,0,-1,0,0,-1,2,0,4,3,4,5,4,5,5,5,5,4,68,1,1,4,1,3,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,NA,34,1,NA,2,2,NA,3,6,5,4,4,3,4,3,1,1,740959,108.804
2020-06-24T12:25:47Z,2020-06-24T12:37:13Z,100,685,1,2020-06-24T12:37:13Z,1,7,7,6,1,1,7,7,7,1,1,7,4,7,1,1,7,7,7,1,1,7,7,7,1,1,7,1,7,3,1,5,1,1,1,1,7,1,1,1,5,2,2,2,2,2,7,1,1,1,1,1,7,1,1,1,1,1,4,1,1,1,1,1,1,5,1,4.285,4.285,103.744,1,2,0,2,2,1,1,1,-1,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,5,1,1,5,1,3,1,3,1,4,-40,6,1,6,6,6,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,-1,-1,-1,1,1,1,1,1,-1,0,1,2,1,1,1,1,7,NA,33,0,NA,2,1,NA,3,11,5,1,1,1,1,3,1,1,743263,103.744
2020-06-24T12:25:48Z,2020-06-24T12:37:24Z,100,696,1,2020-06-24T12:37:25Z,4,2,4,2,2,2,6,6,6,2,1,7,4,6,1,4,6,4,4,2,1,6,4,4,1,6,2,1,4,6,3,6,4,2,2,6,2,6,6,6,2,6,6,6,6,6,7,1,1,1,1,1,2,6,6,6,6,6,1,5,1,1,2,1,1,1,1,8.093,85.76,86.432,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,1,2,1,1,1,1,1,0,1,1,1,1,1,-1,0,0,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,2,2,1,1,3,7,NA,67,4,NA,2,2,NA,3,11,3,2,1,1,1,3,1,1,857389,86.432
2020-06-24T12:25:34Z,2020-06-24T12:37:26Z,100,712,1,2020-06-24T12:37:27Z,1,2,6,5,1,1,7,5,5,1,1,6,6,3,1,5,4,2,3,2,3,6,4,3,3,5,2,1,2,5,2,6,3,2,3,5,3,4,3,5,3,4,4,3,5,5,3,3,4,4,4,4,3,5,6,5,6,5,3,2,1,2,1,1,1,1,1,10.593,51.896,124.438,5,-1,-1,0,-1,1,1,1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1,1,1,0,3,1,1,2,1,1,1,1,1,3,-30,1,1,6,2,3,-1,-1,0,1,0,-1,1,1,1,0,1,-1,1,0,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,4,2,3,3,1,7,NA,40,2,NA,4,2,NA,3,4,5,2,2,1,1,3,1,1,511548,124.438
2020-06-24T12:25:42Z,2020-06-24T12:37:32Z,100,710,1,2020-06-24T12:37:32Z,1,7,6,7,1,1,7,5,6,1,2,6,1,2,3,1,7,5,6,2,1,7,4,5,3,4,1,1,2,5,1,5,2,3,2,2,6,2,3,1,4,4,4,3,5,5,7,1,1,1,1,1,4,4,6,2,5,5,5,1,1,1,1,1,1,1,1,7.212,9.293,10.188,6,-1,0,2,-1,-1,1,-1,2,-1,0,0,-1,0,-1,-1,-1,1,1,-1,1,-1,1,0,5,1,1,1,1,2,1,2,1,4,-75,1,1,6,2,2,-1,0,0,1,-1,-1,1,-1,1,-1,-1,-1,0,0,-1,0,0,1,1,1,-1,1,1,1,1,1,-1,0,1,4,3,3,1,2,2,NA,31,0,NA,2,2,NA,3,4,4,3,3,1,1,3,1,1,274581,10.188
2020-06-24T12:25:30Z,2020-06-24T12:37:34Z,100,724,1,2020-06-24T12:37:34Z,2,7,5,7,1,3,5,4,5,3,3,5,5,6,2,3,6,5,7,4,3,7,5,6,2,4,4,4,5,3,1,7,3,2,1,4,6,4,3,4,2,3,4,4,4,5,6,4,4,2,4,3,4,4,4,4,4,3,4,2,1,3,1,1,1,1,1,9.841,104.201,104.959,3,0,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,0,1,1,1,2,4,1,1,2,1,2,2,1,1,2,-25,1,2,6,3,4,0,1,-1,1,1,-1,1,1,1,1,0,-1,-1,-1,-1,1,1,1,0,-1,0,1,1,1,0,-1,-1,1,0,3,4,4,3,1,2,NA,25,2,NA,1,2,NA,3,7,5,2,2,1,1,3,1,1,350529,104.959
2020-06-24T12:25:36Z,2020-06-24T12:37:35Z,100,718,1,2020-06-24T12:37:35Z,1,7,7,7,1,1,7,7,7,1,4,6,3,3,4,4,6,2,4,4,1,7,7,7,1,4,4,4,4,4,4,4,3,4,2,7,1,7,7,7,2,6,6,6,6,6,5,4,4,4,4,4,1,5,7,7,7,5,4,2,1,1,1,1,1,1,1,7.855,7.855,8.644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,2,-1,1,1,6,1,1,1,1,0,1,-1,0,1,1,1,1,1,0,1,0,-1,1,0,1,0,1,0,1,1,1,1,0,-1,1,0,3,2,1,1,1,7,NA,36,0,NA,2,2,NA,3,1,4,1,2,1,1,3,3,1,918496,8.644
2020-06-24T12:32:52Z,2020-06-24T12:37:38Z,100,286,1,2020-06-24T12:37:38Z,6,5,6,6,7,6,6,6,6,7,6,6,6,7,6,6,6,6,6,7,6,6,6,7,6,6,6,6,7,6,7,6,6,6,6,6,7,6,6,6,6,7,7,6,6,6,6,6,6,6,6,7,6,7,6,6,6,6,4,3,4,4,3,4,4,3,4,0,0,4.017,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,2,0,2,0,4,5,4,4,5,4,4,5,4,4,50,4,4,6,4,4,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,3,NA,54,2,NA,1,2,NA,3,2,3,4,5,4,4,1,1,1,603792,4.017
2020-06-24T12:29:23Z,2020-06-24T12:37:42Z,100,498,1,2020-06-24T12:37:43Z,3,5,2,4,2,4,4,3,4,4,3,7,3,4,3,4,7,2,5,4,4,4,3,4,4,5,3,2,3,5,1,6,1,1,1,4,4,4,4,4,4,4,4,4,4,4,6,1,3,3,3,3,4,4,4,4,4,4,5,2,1,1,1,1,1,1,1,11.924,11.924,103.327,1,0,0,0,0,-1,2,2,0,2,2,2,2,2,2,2,0,1,1,1,1,1,1,0,5,2,1,2,1,1,1,1,1,3,-65,1,1,6,4,4,0,1,0,1,0,-1,1,1,1,0,0,0,0,0,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,0,2,2,1,1,2,2,NA,36,2,NA,1,1,NA,3,10,5,1,3,1,1,3,1,1,134602,103.327
2020-06-24T12:28:31Z,2020-06-24T12:37:44Z,100,553,1,2020-06-24T12:37:44Z,4,1,1,1,1,4,4,1,4,1,1,7,4,5,1,7,1,1,1,7,4,5,1,4,3,5,3,1,3,4,7,1,6,6,7,4,4,5,4,4,5,4,4,4,5,5,5,4,2,3,3,2,3,6,6,6,6,6,1,1,1,1,1,1,1,1,1,0,0,106.275,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1,1,2,1,2,1,-1,1,0,0,1,0,-1,1,1,1,1,1,0,-1,0,-1,0,-1,1,1,1,1,1,0,1,-1,0,0,2,1,3,1,4,7,NA,45,1,NA,1,1,NA,3,8,5,1,1,1,1,3,1,1,160466,106.275
2020-06-24T12:25:24Z,2020-06-24T12:37:50Z,100,746,1,2020-06-24T12:37:51Z,4,4,1,4,1,4,4,5,4,1,1,6,5,4,3,5,4,2,1,5,6,4,1,2,4,7,1,1,1,5,7,4,7,7,3,4,2,7,4,4,1,7,7,7,7,7,2,4,4,4,4,5,1,7,7,7,7,7,1,4,1,1,2,1,1,1,2,0,0,4.609,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,2,5,1,1,3,1,1,1,1,0,0,1,-1,1,0,1,1,0,0,1,-1,-1,0,-1,1,-1,-1,0,1,-1,-1,1,1,1,-1,1,2,2,2,2,4,7,NA,61,1,NA,4,2,NA,3,2,4,2,1,2,1,3,3,1,603088,4.609
2020-06-24T12:26:22Z,2020-06-24T12:37:54Z,100,691,1,2020-06-24T12:37:54Z,1,6,6,5,1,3,6,6,5,2,1,7,7,7,1,5,5,3,3,5,4,6,3,5,3,5,4,1,2,6,1,7,2,2,4,2,6,1,3,2,4,3,4,4,4,4,4,3,2,3,3,3,2,6,5,5,5,5,5,1,1,3,3,1,1,3,1,0,0,7.987,0,0,0,0,0,1,1,-1,-1,-1,0,-1,-1,0,0,-1,1,1,-1,1,0,0,-1,-1,5,1,1,3,2,1,1,3,1,2,-20,1,1,3,1,2,0,1,-1,1,-1,-1,1,1,1,0,-1,-1,1,0,1,0,1,-1,-1,-1,-1,0,1,1,0,0,1,1,-1,1,2,3,1,3,7,NA,60,2,NA,4,2,NA,3,7,5,3,2,1,1,3,2,1,778854,7.987
2020-06-24T12:25:45Z,2020-06-24T12:38:09Z,100,743,1,2020-06-24T12:38:10Z,2,5,7,7,1,2,6,5,5,2,2,6,3,4,3,5,3,4,3,4,4,4,3,4,4,6,4,2,4,6,4,7,4,3,4,5,2,6,6,6,3,5,5,5,5,4,5,3,4,4,4,3,2,6,6,6,6,6,1,5,1,1,5,1,1,1,3,0,0,104.168,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,-1,1,2,1,1,5,1,1,5,1,1,1,3,4,50,1,1,6,1,6,1,-1,1,-1,1,0,-1,-1,-1,1,0,1,1,1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,5,5,2,5,1,7,NA,62,0,NA,2,1,NA,3,6,2,1,1,1,1,3,1,1,957362,104.168
2020-06-24T12:25:55Z,2020-06-24T12:38:14Z,100,739,1,2020-06-24T12:38:15Z,2,6,6,6,1,2,7,6,6,1,2,7,5,5,2,2,5,5,5,2,2,6,3,5,2,5,3,1,3,5,2,7,2,5,3,5,2,6,6,6,2,5,6,4,6,6,5,5,5,4,5,5,2,5,5,5,5,5,4,2,1,3,1,1,1,1,1,6.714,10.735,104.76,2,-1,0,-1,-1,1,1,1,1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,1,1,-1,4,2,1,2,1,2,1,1,1,3,-25,1,1,6,3,4,-1,1,0,1,0,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,0,4,2,2,2,3,7,NA,35,0,NA,2,2,NA,3,7,7,2,2,2,3,3,1,1,791813,104.76
2020-06-24T12:30:05Z,2020-06-24T12:38:16Z,100,491,1,2020-06-24T12:38:16Z,1,6,7,6,1,1,7,7,7,1,2,4,6,4,2,3,5,6,5,3,4,6,5,4,1,4,3,2,3,4,2,6,2,2,2,6,2,6,5,6,2,5,6,5,6,6,4,2,3,2,4,3,3,4,4,4,4,5,5,1,1,3,1,1,1,2,1,4.046,20.949,103.619,3,0,0,-1,0,-1,-1,1,1,0,2,0,0,2,2,0,1,1,1,1,1,-1,1,2,5,1,2,3,1,2,1,3,1,2,-80,1,1,6,4,4,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,1,1,0,0,-1,-1,1,1,1,1,1,-1,1,-1,3,4,1,3,1,7,NA,48,2,NA,4,2,NA,3,11,3,1,1,2,1,3,1,1,126146,103.619
2020-06-24T12:27:31Z,2020-06-24T12:38:21Z,100,649,1,2020-06-24T12:38:21Z,1,7,3,7,1,1,7,3,3,1,1,7,2,2,1,1,7,4,4,3,1,7,3,7,1,4,6,1,2,2,1,7,1,1,1,3,7,2,2,3,4,5,3,3,4,4,7,1,1,1,1,1,7,1,1,1,1,1,1,5,1,1,1,1,1,1,1,0,0,103.949,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,1,5,1,1,1,1,1,1,1,2,5,1,1,2,1,1,0,1,-1,1,0,-1,1,1,1,0,1,-1,0,-1,-1,0,0,0,-1,-1,0,1,1,1,1,-1,-1,1,-1,1,1,1,1,3,7,NA,31,2,NA,2,1,NA,3,7,5,1,2,1,4,3,3,1,575615,103.949
2020-06-24T12:31:29Z,2020-06-24T12:38:23Z,100,413,1,2020-06-24T12:38:24Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,3,4,6,4,1,1,7,7,7,1,3,5,5,6,3,1,5,1,1,1,3,5,3,3,3,5,2,3,2,2,3,7,1,1,1,1,1,1,7,7,7,7,7,3,2,1,1,1,1,1,1,1,8.241,8.241,102.696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,1,-1,0,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,-1,4,3,1,2,1,7,NA,23,2,NA,4,1,NA,3,11,5,1,1,1,1,3,1,1,277480,102.696
2020-06-24T12:25:47Z,2020-06-24T12:38:25Z,100,758,1,2020-06-24T12:38:25Z,2,3,3,4,3,1,7,5,6,2,2,5,4,3,3,6,2,1,2,5,5,2,2,3,4,6,2,1,3,6,6,2,6,6,6,7,7,7,7,7,2,6,5,5,6,5,3,4,4,4,4,4,3,5,5,5,5,5,5,1,1,2,1,1,1,1,1,0,0,104.441,0,-1,0,0,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,5,1,2,2,2,2,2,3,1,4,-24,1,1,6,2,4,0,1,1,1,1,-1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1,-1,1,1,-1,1,1,0,0,1,2,2,2,1,2,7,NA,32,1,NA,2,1,NA,3,7,5,1,1,1,1,3,1,1,257406,104.441
2020-06-24T12:25:54Z,2020-06-24T12:38:25Z,100,751,1,2020-06-24T12:38:25Z,6,5,6,5,6,6,6,6,6,6,5,6,6,4,5,5,5,5,5,5,6,5,6,5,4,4,3,4,4,4,5,5,5,4,6,5,4,4,4,5,5,6,5,5,4,5,4,6,5,4,4,7,6,4,5,5,5,4,1,5,1,1,5,1,5,1,5,2.9,8.396,39.916,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,5,1,5,1,5,1,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,NA,34,1,NA,2,2,NA,3,5,3,1,1,5,1,3,1,1,604618,39.916
2020-06-24T12:28:32Z,2020-06-24T12:38:33Z,100,601,1,2020-06-24T12:38:34Z,7,6,7,5,6,5,6,5,7,6,6,7,6,7,5,6,6,5,7,5,6,5,6,5,7,5,5,7,6,6,6,5,7,6,5,6,6,7,7,5,6,7,7,5,6,5,6,5,5,7,6,7,6,7,7,5,6,5,4,3,5,5,4,3,3,4,5,4.919,4.919,107.595,1,2,-1,0,0,-1,2,-1,0,0,-1,0,2,-1,0,0,2,0,0,0,0,2,2,-1,4,3,4,4,3,4,4,3,4,3,78,3,4,4,6,6,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,4,5,2,3,3,NA,39,1,NA,3,2,NA,3,6,7,4,3,5,4,3,1,1,374561,107.595
2020-06-24T12:25:54Z,2020-06-24T12:38:51Z,100,776,1,2020-06-24T12:38:51Z,1,7,7,7,1,1,7,6,7,1,2,7,3,6,1,2,6,4,6,4,3,7,3,5,2,7,2,1,2,7,2,6,2,3,2,7,1,7,7,7,1,6,6,6,6,5,4,1,1,1,1,4,6,2,2,1,2,2,5,1,1,1,1,1,1,2,1,0,0,103.034,0,0,0,0,0,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,2,5,1,1,1,1,2,1,2,1,2,-50,1,1,6,1,6,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,2,2,1,1,3,37,NA,27,2,NA,2,1,NA,3,7,5,5,5,1,1,3,1,1,141444,103.034
2020-06-24T12:25:32Z,2020-06-24T12:38:53Z,100,800,1,2020-06-24T12:38:53Z,1,1,1,1,1,4,6,4,4,4,4,7,1,1,4,7,1,1,1,7,1,7,7,7,1,7,1,1,1,7,5,7,5,5,5,7,1,7,7,7,2,6,6,6,6,6,5,4,4,2,4,2,1,7,7,7,7,7,5,1,1,5,1,1,1,5,1,0,0,104.883,0,2,2,2,2,-1,0,1,-1,2,2,2,2,2,2,2,1,1,1,1,1,-1,1,2,5,1,3,5,1,4,1,5,1,5,-75,1,1,6,2,3,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,-1,1,1,4,3,4,1,2,7,NA,32,2,NA,4,1,NA,3,3,5,1,1,1,1,3,1,1,254826,104.883
2020-06-24T12:25:40Z,2020-06-24T12:38:57Z,100,796,1,2020-06-24T12:38:58Z,1,7,7,7,1,1,7,7,7,1,1,7,6,6,1,4,4,1,2,1,1,7,7,7,1,2,3,2,2,3,2,6,2,2,2,2,6,2,2,2,3,4,4,4,4,4,7,1,1,1,1,1,6,5,3,3,3,3,5,1,2,4,1,1,1,1,1,7.135,7.135,104.074,1,0,0,0,0,2,2,2,2,2,2,2,2,2,0,2,-1,1,1,1,1,-1,1,2,5,1,3,4,1,1,1,1,1,4,-64,3,1,6,1,6,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,0,1,1,1,-1,-1,1,1,1,1,0,0,0,1,2,4,3,3,2,7,NA,35,0,NA,4,2,NA,3,1,3,1,1,1,1,3,1,1,495003,104.074
2020-06-24T12:27:54Z,2020-06-24T12:39:01Z,100,666,1,2020-06-24T12:39:01Z,1,7,5,7,1,3,6,2,5,2,2,5,4,5,1,5,5,1,3,5,3,7,3,4,1,5,2,1,2,4,2,6,4,4,4,7,1,6,6,5,1,6,6,6,6,5,4,4,4,3,4,4,4,4,4,2,4,2,4,1,2,4,4,1,1,3,1,0,0,104.967,0,0,-1,-1,-1,-1,1,1,-1,0,0,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,1,0,4,1,4,4,1,2,1,3,1,3,-51,2,1,6,4,6,0,1,1,1,-1,-1,1,1,1,0,1,-1,0,0,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,2,1,1,1,3,7,NA,36,2,NA,1,1,NA,3,4,5,2,3,1,1,3,1,1,225933,104.967
2020-06-24T12:25:39Z,2020-06-24T12:39:11Z,100,812,1,2020-06-24T12:39:12Z,1,7,7,7,1,1,7,7,7,1,2,7,7,7,1,4,6,4,6,4,1,7,7,7,1,4,4,4,4,4,4,4,4,3,4,5,4,5,4,3,3,5,5,5,5,5,7,1,2,2,3,2,1,7,6,6,7,5,2,3,1,1,5,1,1,1,1,6.376,6.376,104.348,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,1,2,2,99,1,1,3,1,1,-1,1,1,-1,-1,-1,1,-1,1,NA,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,5,5,4,4,1,7,NA,70,1,NA,1,2,NA,3,7,5,1,1,1,1,3,1,1,572659,104.348
