start_date,end_date,progress,duration_in_seconds,finished,recorded_date,iraq_fair_r,iraq_wealthy_privilege,iraq_angry,iraq_corrupt,iraq_happy_r,bailouts_fair_r,bailouts_wealthy_privilege,bailouts_angry,bailouts_corrupt,bailouts_happy_r,offshore_fair_r,offshore_wealthy_privilege,offshore_angry,offshore_corrupt,offshore_happy_r,covid_19_relief_fair_r,covid_19_relief_wealthy_privilege,covid_19_relief_angry,covid_19_relief_corrupt,covid_19_relief_happy_r,large_corps_fair_r,large_corps_wealthy_privilege,large_corps_angry,large_corps_corrupt,large_corps_happy_r,charity_fair_r,charity_wealthy_privilege,charity_angry,charity_corrupt,charity_happy_r,gov_response_overall_safe_r,gov_response_overall_suffering,gov_response_overall_concern_r,gov_response_overall_protect_jobs_r,gov_response_overall_generous_r,community_response_safe_r,community_response_suffering,community_response_concern_r,community_response_help_those_in_need_r,community_response_generous_r,idealism_community_dishonest_r,idealism_community_considerate,idealism_community_good,idealism_community_positive,idealism_community_right,idealism_community_included,idealism_elites_dishonest_r,idealism_elites_considerate,idealism_elites_good,idealism_elites_positive,idealism_elites_right,idealism_elites_included,idealism_police_dishonest_r,idealism_police_considerate,idealism_police_good,idealism_police_positive,idealism_police_right,idealism_police_included,pre_video_sympathy_blm,pre_video_anger_blm_r,pre_video_participate_blm_protests,pre_video_wish_participated,pre_video_wish_blue_r,pre_video_donations_support_blm,pre_video_donations_oppose_blm_r,pre_video_social_media_support_blm,pre_video_social_media_criticize_blm_r,q_104_first_click,q_104_last_click,q_104_page_submit,q_104_click_count,elevation_want_to_help,elevation_feel_close,elevation_better_person,elevation_find_ways_to_help,elevation_warmth,elevation_lump,elevation_tears,elevation_goosebumps,elevation_uplifted,elevation_moved,elevation_touched,elevation_inspired,elevation_compassion,elevation_admiration,elevation_heartwarming,positive_affect_happy,positive_affect_entertained,positive_affect_amused,positive_affect_delighted,afraid_of_protestors,afraid_of_police,angry_at_protestors,angry_at_police,post_video_sympathy_blm,post_video_anger_blm_r,post_video_plan_to_participate_blm_protests,post_video_wish_participate,post_video_wish_blue_r,post_video_donations_support_blm,post_video_donations_oppose_blm_r,post_video_social_media_support_blm,post_video_social_media_criticize_blm_r,effectiveness_of_blm_post,police_funding,tactic_looting,tactic_burn_stations,tactic_loud_chants,tactic_block_traffic,tactic_gathering,ii_m_bombcities,ii_r_e_welfare,ii_e_taxcuts,ii_r_m_guncontrol,ii_m_militaryspending,ii_m_warantlesssearch,ii_r_e_pollutioncontrol,ii_r_e_foreignaid,ii_r_s_womenequality,ii_m_obedience,ii_r_m_enemycompromise,ii_m_nukes,ii_m_drones,ii_s_charterschools,ii_s_prayer,ii_r_m_pacifism,ii_r_e_socialism,ii_r_s_porn,ii_r_m_immigration,ii_s_deathpenalty,ii_m_waterboard,ii_r_s_premaritalsex,ii_r_s_gaymarriage,ii_r_s_abortion,ii_r_s_evolution,ii_m_patriotism,ii_s_bibletruth,ii_r_e_globalization,ii_e_smallgovernment,covid_experience_bored,covid_experience_frustrated,covid_experience_lonely,covid_experience_angry,covid_experience_happy_r,race_ethnicity_origin,race_ethnicity_origin_text,age,pol_parties,pol_parties_text,community_description,gender,gender_text,catch_sky_color,income,education,direct_connection_bl,direct_connection_ra,direct_connection_po,direct_connection_el,catch_distractions,catch_video_stream,catch_honesty,random_id,vid_time,bad_policy_iraq,bad_policy_bailouts,bad_policy_offshore,bad_policy_covid19_relief,bad_policy_corps,bad_policy_charity,bad_policy_gov,bad_policy_community,idealism_community,idealism_elites,idealism_police,idealism_all,blm_support_t1,blm_support_t2,positive_affect,elevation,somatic,prosocial_motives,folk_affect,tactics,conservativism_social,conservativism_military,conservativism_economic,conservativism_overall,condition,parties,major_parties
2020-06-24T12:26:47Z,2020-06-24T12:36:14Z,100,567,1,2020-06-24T12:36:15Z,1,1,7,1,1,1,1,1,1,1,1,7,5,1,1,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,1,7,1,1,1,1,1,1,1,1,3,1,3,7,1,4,7,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,3,1,4,1,0.842,0.842,106.498,1,2,2,3,3,0,0,0,1,3,3,3,3,3,3,2,2,0,0,0,0,3,0,3,5,1,4,5,1,3,1,4,1,3,-100,1,2,5,5,5,-1,1,0,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,0,1,1,0,-1,1,1,1,1,0,-1,1,-1,3,3,1,1,3,7,NA,43,2,NA,4,2,NA,3,11,5,2,2,1,1,3,1,1,683566,106.498,4.6,3.4,5.4,7,7,7,7,5.8,3.5,1,2,2.1666666666666665,4.222222222222222,4.555555555555555,0.5,2.066666666666667,0.25,2.5,2.857142857142857,3.6,-0.9,-0.9166666666666666,-0.7142857142857143,-0.8620689655172413,BLM,Democrat,Democrat
2020-06-24T12:25:35Z,2020-06-24T12:36:39Z,100,664,1,2020-06-24T12:36:40Z,1,6,1,6,1,3,1,1,1,3,1,4,1,1,1,7,1,1,1,7,5,3,2,2,3,7,1,1,1,7,5,3,6,6,6,7,2,7,7,7,1,7,7,7,7,7,1,7,7,7,7,7,1,7,7,7,7,7,5,1,1,1,1,1,1,1,1,7.996,7.996,102.468,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,3,0,1,1,5,2,4,-1,1,1,0,-1,-1,1,1,1,0,1,-1,-1,1,1,1,0,1,0,-1,-1,1,1,1,1,1,0,0,1,1,1,1,1,5,7,NA,36,0,NA,2,2,NA,3,6,5,2,2,2,1,3,1,1,579441,102.468,5.4,2.6,4,1,3,1,2.4,1.2,7,7,7,7,3.2222222222222223,3.111111111111111,0.75,0.4666666666666667,0,0,1,2.6,-0.5,-0.5833333333333334,-0.14285714285714285,-0.4482758620689655,BLM,Independent,Independent
2020-06-24T12:25:35Z,2020-06-24T12:36:43Z,100,668,1,2020-06-24T12:36:43Z,1,3,3,6,1,1,7,7,7,1,1,6,5,6,1,1,7,6,7,3,2,5,3,5,2,2,2,1,1,5,3,6,1,1,1,5,2,5,7,6,2,6,5,4,6,5,4,1,1,1,1,1,2,3,3,3,4,3,2,3,1,1,1,1,1,1,3,8.15,8.15,105.972,1,1,1,2,2,1,1,0,1,0,2,2,2,1,1,1,0,0,0,0,0,1,0,1,3,1,1,1,1,1,1,1,2,1,-51,1,1,5,1,5,0,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,3,1,2,1,2,7,NA,35,4,NA,4,2,NA,3,3,5,1,1,1,1,3,1,1,495762,105.972,5.2,7,6.2,6.4,5,2.6,6.4,2.2,5.333333333333333,1.5,3.6666666666666665,3.5,2.4444444444444446,2.888888888888889,0,1.2,0.75,1.5,1.2857142857142858,2.6,0.8,0.25,1,0.6206896551724138,BLM,Libertarian,NA
2020-06-24T12:29:23Z,2020-06-24T12:36:47Z,100,443,1,2020-06-24T12:36:47Z,4,5,4,4,5,4,3,4,4,4,3,4,3,4,3,4,4,3,3,4,4,4,4,3,4,4,5,5,4,5,3,3,3,4,3,4,3,3,3,4,3,3,3,4,3,4,3,4,5,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,3,1,5.805,53.235,92.642,3,2,1,1,1,0,1,0,0,2,1,1,2,2,1,0,1,2,2,1,2,0,2,1,3,1,1,1,1,1,1,3,1,4,-71,1,2,2,1,2,-1,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,3,2,3,3,3,37,NA,35,2,NA,4,2,NA,3,1,2,3,3,3,3,3,1,1,508610,92.642,4,3.8,4.2,3.6,3.8,4.2,4.4,4.2,3.6666666666666665,4.333333333333333,3.8333333333333335,3.9444444444444446,3.3333333333333335,3.2222222222222223,1.5,1,0.25,1.25,1.2857142857142858,1.6,0,-0.4166666666666667,0,-0.1724137931034483,BLM,Democrat,Democrat
2020-06-24T12:27:47Z,2020-06-24T12:37:10Z,100,563,1,2020-06-24T12:37:10Z,1,1,5,7,1,1,7,5,6,1,4,7,3,6,1,1,7,7,7,1,2,7,7,7,1,3,3,1,3,3,1,7,1,1,1,6,5,7,6,5,3,6,5,4,5,3,7,1,1,1,1,1,7,1,1,1,1,2,5,1,2,4,4,2,1,4,1,0,0,105.517,0,2,2,2,2,0,0,0,0,1,1,2,1,2,2,1,1,1,1,1,0,2,0,3,5,1,4,4,1,2,1,4,1,3,-65,3,5,5,3,5,-1,1,-1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,4,4,5,4,2,7,NA,31,2,NA,1,2,NA,3,3,3,2,4,1,3,3,1,1,170433,105.517,5.4,6.4,5.4,7,6.8,3.4,7,2.6,4.666666666666667,1,1.1666666666666667,2.2777777777777777,3.7777777777777777,4.333333333333333,1,1.2,0,2,1.4285714285714286,4.2,-1,-0.8333333333333334,-0.7142857142857143,-0.8620689655172413,BLM,Democrat,Democrat
2020-06-24T12:26:40Z,2020-06-24T12:37:12Z,100,631,1,2020-06-24T12:37:13Z,6,5,7,4,7,5,6,6,6,5,7,7,7,7,7,4,6,4,6,6,5,6,6,6,7,3,6,5,3,3,5,5,4,5,4,5,7,6,6,5,6,6,5,7,5,6,6,6,7,6,5,7,6,7,4,4,5,7,5,4,4,3,4,3,5,4,4,0,0,108.804,0,2,3,3,1,2,2,3,3,2,2,2,2,1,3,2,2,2,1,2,2,1,3,2,4,3,4,5,4,5,5,5,5,4,68,1,1,4,1,3,-1,1,1,1,1,1,1,-1,-1,1,-1,-1,0,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,NA,34,1,NA,2,2,NA,3,6,5,4,4,3,4,3,1,1,740959,108.804,3.8,4.8,4.6,4.4,4.4,4.8,3.8,3.4,5.166666666666667,5.5,4.833333333333333,5.166666666666667,2.888888888888889,3.3333333333333335,1.75,2.2,2.5,2.25,2,2,-0.2,-0.08333333333333333,-0.14285714285714285,-0.13793103448275862,BLM,Republican,Republican
2020-06-24T12:25:47Z,2020-06-24T12:37:13Z,100,685,1,2020-06-24T12:37:13Z,1,7,7,6,1,1,7,7,7,1,1,7,4,7,1,1,7,7,7,1,1,7,7,7,1,1,7,1,7,3,1,5,1,1,1,1,7,1,1,1,5,2,2,2,2,2,7,1,1,1,1,1,7,1,1,1,1,1,4,1,1,1,1,1,1,5,1,4.285,4.285,103.744,1,3,2,3,3,0,0,0,1,3,3,3,3,3,3,3,0,0,0,0,0,2,0,3,5,1,1,5,1,3,1,3,1,4,-40,5,1,5,5,5,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,-1,-1,-1,1,1,1,1,1,-1,0,1,2,1,1,1,1,7,NA,33,0,NA,2,1,NA,3,11,5,1,1,1,1,3,1,1,743263,103.744,6.8,7,6.4,7,7,5.4,6.6,7,2.1666666666666665,1,1,1.3888888888888888,3.5555555555555554,4.111111111111111,0,2.2,0.25,2.75,3,4.2,-0.9,-0.4166666666666667,-0.2857142857142857,-0.5517241379310345,BLM,Independent,Independent
2020-06-24T12:25:34Z,2020-06-24T12:37:26Z,100,712,1,2020-06-24T12:37:27Z,1,2,6,5,1,1,7,5,5,1,1,6,6,3,1,5,4,2,3,2,3,6,4,3,3,5,2,1,2,5,2,6,3,2,3,5,3,4,3,5,3,4,4,3,5,5,3,3,4,4,4,4,3,5,6,5,6,5,3,2,1,2,1,1,1,1,1,10.593,51.896,124.438,5,1,1,2,1,0,0,0,0,2,2,2,1,3,1,1,1,1,1,1,0,0,0,2,3,1,1,2,1,1,1,1,1,3,-30,1,1,5,2,3,-1,-1,0,1,0,-1,1,1,1,0,1,-1,1,0,-1,1,-1,1,-1,-1,-1,1,1,1,1,1,-1,1,1,4,2,3,3,1,7,NA,40,2,NA,4,2,NA,3,4,5,2,2,1,1,3,1,1,511548,124.438,5.4,6.2,5.8,3.6,4.6,2.2,5.6,3.6,4.333333333333333,4,5.333333333333333,4.555555555555555,3,3.111111111111111,1,1.1333333333333333,0,1.25,1.7142857142857142,2.4,-0.9,-0.3333333333333333,0,-0.4482758620689655,BLM,Democrat,Democrat
2020-06-24T12:25:30Z,2020-06-24T12:37:34Z,100,724,1,2020-06-24T12:37:34Z,2,7,5,7,1,3,5,4,5,3,3,5,5,6,2,3,6,5,7,4,3,7,5,6,2,4,4,4,5,3,1,7,3,2,1,4,6,4,3,4,2,3,4,4,4,5,6,4,4,2,4,3,4,4,4,4,4,3,4,2,1,3,1,1,1,1,1,9.841,104.201,104.959,3,2,0,1,1,1,1,0,1,1,1,1,1,1,2,1,1,0,0,2,0,0,0,3,4,1,1,2,1,2,2,1,1,2,-25,1,2,5,3,4,0,1,-1,1,1,-1,1,1,1,1,0,-1,-1,-1,-1,1,1,1,0,-1,0,1,1,1,0,-1,-1,1,0,3,4,4,3,1,2,NA,25,2,NA,1,2,NA,3,7,5,2,2,1,1,3,1,1,350529,104.959,6.4,4.8,5.4,5.4,5.8,4.4,6.4,4.6,4.333333333333333,3.1666666666666665,3.8333333333333335,3.7777777777777777,3.2222222222222223,3.2222222222222223,0.75,1,0.75,1,1.1428571428571428,3,-0.9,-0.3333333333333333,-0.8571428571428571,-0.6551724137931034,BLM,Democrat,Democrat
2020-06-24T12:29:23Z,2020-06-24T12:37:42Z,100,498,1,2020-06-24T12:37:43Z,3,5,2,4,2,4,4,3,4,4,3,7,3,4,3,4,7,2,5,4,4,4,3,4,4,5,3,2,3,5,1,6,1,1,1,4,4,4,4,4,4,4,4,4,4,4,6,1,3,3,3,3,4,4,4,4,4,4,5,2,1,1,1,1,1,1,1,11.924,11.924,103.327,1,2,2,2,2,1,3,3,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,2,5,2,1,2,1,1,1,1,1,3,-65,1,1,5,4,4,0,1,0,1,0,-1,1,1,1,0,0,0,0,0,-1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,0,2,2,1,1,2,2,NA,36,2,NA,1,1,NA,3,10,5,1,3,1,1,3,1,1,134602,103.327,4.4,3.8,4.8,4.4,3.8,2.8,6.8,4,4,2.5,4,3.5,3.111111111111111,3.2222222222222223,0.5,2.533333333333333,2.25,2,3,3,-0.7,-0.5,-0.7142857142857143,-0.6206896551724138,BLM,Democrat,Democrat
2020-06-24T12:28:31Z,2020-06-24T12:37:44Z,100,553,1,2020-06-24T12:37:44Z,4,1,1,1,1,4,4,1,4,1,1,7,4,5,1,7,1,1,1,7,4,5,1,4,3,5,3,1,3,4,7,1,6,6,7,4,4,5,4,4,5,4,4,4,5,5,5,4,2,3,3,2,3,6,6,6,6,6,1,1,1,1,1,1,1,1,1,0,0,106.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,25,1,1,2,1,2,1,-1,1,0,0,1,0,-1,1,1,1,1,1,0,-1,0,-1,0,-1,1,1,1,1,1,0,1,-1,0,0,2,1,3,1,4,7,NA,45,1,NA,1,1,NA,3,8,5,1,1,1,1,3,1,1,160466,106.275,2.8,4,6,1,3.8,2.8,1.4,3.8,4.166666666666667,2.8333333333333335,5.833333333333333,4.277777777777778,2.7777777777777777,2.7777777777777777,0.25,0,0,0,0,1.4,-0.5,0.5833333333333334,0.5714285714285714,0.20689655172413793,BLM,Republican,Republican
2020-06-24T12:25:45Z,2020-06-24T12:38:09Z,100,743,1,2020-06-24T12:38:10Z,2,5,7,7,1,2,6,5,5,2,2,6,3,4,3,5,3,4,3,4,4,4,3,4,4,6,4,2,4,6,4,7,4,3,4,5,2,6,6,6,3,5,5,5,5,4,5,3,4,4,4,3,2,6,6,6,6,6,1,5,1,1,5,1,1,1,3,0,0,104.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,3,0,1,5,1,1,5,1,1,1,3,4,50,1,1,5,1,5,1,-1,1,-1,1,0,-1,-1,-1,1,0,1,1,1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,5,5,2,5,1,7,NA,62,0,NA,2,1,NA,3,6,2,1,1,1,1,3,1,1,957362,104.168,6.4,5.6,4.8,3.4,3.8,2.8,4.8,2.2,4.833333333333333,3.5,6,4.777777777777778,1.6666666666666667,1.6666666666666667,1,0,0,0,0,2.6,0.9,0.6666666666666666,1,0.8275862068965517,BLM,Independent,Independent
2020-06-24T12:25:55Z,2020-06-24T12:38:14Z,100,739,1,2020-06-24T12:38:15Z,2,6,6,6,1,2,7,6,6,1,2,7,5,5,2,2,5,5,5,2,2,6,3,5,2,5,3,1,3,5,2,7,2,5,3,5,2,6,6,6,2,5,6,4,6,6,5,5,5,4,5,5,2,5,5,5,5,5,4,2,1,3,1,1,1,1,1,6.714,10.735,104.76,2,1,2,1,1,0,0,0,0,1,1,1,1,2,1,2,1,1,1,1,0,0,0,1,4,2,1,2,1,2,1,1,1,3,-25,1,1,5,3,4,-1,1,0,1,0,-1,1,1,1,0,1,-1,-1,-1,-1,1,1,1,0,-1,-1,1,1,1,1,1,-1,1,0,4,2,2,2,3,7,NA,35,0,NA,2,2,NA,3,7,7,2,2,2,3,3,1,1,791813,104.76,6.2,6.4,5.8,5.4,5.2,2.6,5.4,2.2,5.5,4.5,5.166666666666667,5.055555555555555,3.2222222222222223,3.2222222222222223,1,0.9333333333333333,0,1.25,1.2857142857142858,2.8,-1,-0.5833333333333334,-0.7142857142857143,-0.7586206896551724,BLM,Independent,Independent
2020-06-24T12:30:05Z,2020-06-24T12:38:16Z,100,491,1,2020-06-24T12:38:16Z,1,6,7,6,1,1,7,7,7,1,2,4,6,4,2,3,5,6,5,3,4,6,5,4,1,4,3,2,3,4,2,6,2,2,2,6,2,6,5,6,2,5,6,5,6,6,4,2,3,2,4,3,3,4,4,4,4,5,5,1,1,3,1,1,1,2,1,4.046,20.949,103.619,3,2,2,1,2,1,1,0,0,2,3,2,2,3,3,2,0,0,0,0,0,1,0,3,5,1,2,3,1,2,1,3,1,2,-80,1,1,5,4,4,-1,1,-1,1,-1,-1,1,1,1,-1,0,-1,-1,-1,-1,1,1,0,0,-1,-1,1,1,1,1,1,-1,1,-1,3,4,1,3,1,7,NA,48,2,NA,4,2,NA,3,11,3,1,1,2,1,3,1,1,126146,103.619,6.6,7,5.2,5.2,5.2,3.2,6,2.2,5.666666666666667,3,4.333333333333333,4.333333333333333,3.5555555555555554,3.888888888888889,0,1.7333333333333334,0.5,1.75,2.4285714285714284,3,-0.9,-0.6666666666666666,-1,-0.8275862068965517,BLM,Democrat,Democrat
2020-06-24T12:31:29Z,2020-06-24T12:38:23Z,100,413,1,2020-06-24T12:38:24Z,1,7,7,7,1,1,7,7,7,1,1,7,7,7,1,3,4,6,4,1,1,7,7,7,1,3,5,5,6,3,1,5,1,1,1,3,5,3,3,3,5,2,3,2,2,3,7,1,1,1,1,1,1,7,7,7,7,7,3,2,1,1,1,1,1,1,1,8.241,8.241,102.696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,1,-1,0,-1,0,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,0,1,1,1,1,1,-1,-1,1,-1,4,3,1,2,1,7,NA,23,2,NA,4,1,NA,3,11,5,1,1,1,1,3,1,1,277480,102.696,7,7,7,5.2,7,5.2,6.6,5,2.5,1,7,3.5,2.888888888888889,2.888888888888889,0,0,0,0,0,1.2,-0.9,-0.16666666666666666,-1,-0.6206896551724138,BLM,Democrat,Democrat
2020-06-24T12:25:47Z,2020-06-24T12:38:25Z,100,758,1,2020-06-24T12:38:25Z,2,3,3,4,3,1,7,5,6,2,2,5,4,3,3,6,2,1,2,5,5,2,2,3,4,6,2,1,3,6,6,2,6,6,6,7,7,7,7,7,2,6,5,5,6,5,3,4,4,4,4,4,3,5,5,5,5,5,5,1,1,2,1,1,1,1,1,0,0,104.441,0,1,2,2,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,5,1,2,2,2,2,2,3,1,4,-24,1,1,5,2,4,0,1,1,1,1,-1,1,1,1,1,0,0,0,1,0,1,0,0,1,-1,-1,1,1,-1,1,1,0,0,1,2,2,2,1,2,7,NA,32,1,NA,2,1,NA,3,7,5,1,1,1,1,3,1,1,257406,104.441,4.2,6.2,4.6,2,2.8,2,2,2.2,5.5,4.166666666666667,5,4.888888888888889,3.3333333333333335,3.5555555555555554,0,0.8666666666666667,0,1.5,1,2.6,-0.3,-0.16666666666666666,-0.14285714285714285,-0.20689655172413793,BLM,Republican,Republican
2020-06-24T12:28:32Z,2020-06-24T12:38:33Z,100,601,1,2020-06-24T12:38:34Z,7,6,7,5,6,5,6,5,7,6,6,7,6,7,5,6,6,5,7,5,6,5,6,5,7,5,5,7,6,6,6,5,7,6,5,6,6,7,7,5,6,7,7,5,6,5,6,5,5,7,6,7,6,7,7,5,6,5,4,3,5,5,4,3,3,4,5,4.919,4.919,107.595,1,3,1,2,2,1,3,1,2,2,1,2,3,1,2,2,3,2,2,2,2,3,3,1,4,3,4,4,3,4,4,3,4,3,78,3,4,4,5,5,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,4,5,2,3,3,NA,39,1,NA,3,2,NA,3,6,7,4,3,5,4,3,1,1,374561,107.595,4.2,4.6,5,4.6,3.8,4.6,2.6,2.6,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,3.3333333333333335,3.2222222222222223,2.25,1.8666666666666667,1.75,2,1.8571428571428572,4.2,-0.1,0.4166666666666667,-0.42857142857142855,0.034482758620689655,BLM,Republican,Republican
2020-06-24T12:25:54Z,2020-06-24T12:38:51Z,100,776,1,2020-06-24T12:38:51Z,1,7,7,7,1,1,7,6,7,1,2,7,3,6,1,2,6,4,6,4,3,7,3,5,2,7,2,1,2,7,2,6,2,3,2,7,1,7,7,7,1,6,6,6,6,5,4,1,1,1,1,4,6,2,2,1,2,2,5,1,1,1,1,1,1,2,1,0,0,103.034,0,2,2,2,2,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3,5,1,1,1,1,2,1,2,1,2,-50,1,1,5,1,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,-1,1,-1,2,2,1,1,3,37,NA,27,2,NA,2,1,NA,3,7,5,5,5,1,1,3,1,1,141444,103.034,7,6.8,5.8,5.2,5.2,1.4,5.8,1,6,2,1.8333333333333333,3.2777777777777777,3.3333333333333335,3.4444444444444446,0,1.0666666666666667,0.25,2,1,2.6,-1,-0.8333333333333334,-1,-0.9310344827586207,BLM,Democrat,Democrat
2020-06-24T12:25:32Z,2020-06-24T12:38:53Z,100,800,1,2020-06-24T12:38:53Z,1,1,1,1,1,4,6,4,4,4,4,7,1,1,4,7,1,1,1,7,1,7,7,7,1,7,1,1,1,7,5,7,5,5,5,7,1,7,7,7,2,6,6,6,6,6,5,4,4,2,4,2,1,7,7,7,7,7,5,1,1,5,1,1,1,5,1,0,0,104.883,0,3,3,3,3,1,2,0,1,3,3,3,3,3,3,3,0,0,0,0,0,1,0,3,5,1,3,5,1,4,1,5,1,5,-75,1,1,5,2,3,-1,-1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,1,0,-1,1,1,1,1,1,-1,1,1,4,3,4,1,2,7,NA,32,2,NA,4,1,NA,3,3,5,1,1,1,1,3,1,1,254826,104.883,3.4,4.4,3.4,1,7,1,3.8,1,6,3.1666666666666665,7,5.388888888888889,4.111111111111111,4.666666666666667,0,2.466666666666667,1,3,3,2.4,-0.7,-0.8333333333333334,-0.42857142857142855,-0.6896551724137931,BLM,Democrat,Democrat
2020-06-24T12:25:40Z,2020-06-24T12:38:57Z,100,796,1,2020-06-24T12:38:58Z,1,7,7,7,1,1,7,7,7,1,1,7,6,6,1,4,4,1,2,1,1,7,7,7,1,2,3,2,2,3,2,6,2,2,2,2,6,2,2,2,3,4,4,4,4,4,7,1,1,1,1,1,6,5,3,3,3,3,5,1,2,4,1,1,1,1,1,7.135,7.135,104.074,1,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,1,0,0,0,0,1,0,3,5,1,3,4,1,1,1,1,1,4,-64,3,1,5,1,5,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,0,-1,0,1,1,1,-1,-1,1,1,1,1,0,0,0,1,2,4,3,3,2,7,NA,35,0,NA,4,2,NA,3,1,3,1,1,1,1,3,1,1,495003,104.074,7,7,6.6,3.6,7,3.6,6,6,4.166666666666667,1,3.1666666666666665,2.7777777777777777,3.6666666666666665,3.7777777777777777,0.25,2.6666666666666665,3,2,2.857142857142857,3,-0.8,-0.8333333333333334,-0.5714285714285714,-0.7586206896551724,BLM,Independent,Independent
2020-06-24T12:27:54Z,2020-06-24T12:39:01Z,100,666,1,2020-06-24T12:39:01Z,1,7,5,7,1,3,6,2,5,2,2,5,4,5,1,5,5,1,3,5,3,7,3,4,1,5,2,1,2,4,2,6,4,4,4,7,1,6,6,5,1,6,6,6,6,5,4,4,4,3,4,4,4,4,4,2,4,2,4,1,2,4,4,1,1,3,1,0,0,104.967,0,2,1,1,1,1,0,0,1,2,2,2,1,2,1,1,1,1,1,1,0,0,0,2,4,1,4,4,1,2,1,3,1,3,-51,2,1,5,4,5,0,1,1,1,-1,-1,1,1,1,0,1,-1,0,0,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,2,1,1,1,3,7,NA,36,2,NA,1,1,NA,3,4,5,2,3,1,1,3,1,1,225933,104.967,6.6,4.8,5.4,3,5.2,2.4,4.8,1.8,6,3.8333333333333335,3.3333333333333335,4.388888888888889,3.4444444444444446,4.111111111111111,1,1.2,0.5,1.25,1.5714285714285714,3.4,-0.7,-0.5833333333333334,-0.42857142857142855,-0.5862068965517241,BLM,Democrat,Democrat
2020-06-24T12:25:39Z,2020-06-24T12:39:11Z,100,812,1,2020-06-24T12:39:12Z,1,7,7,7,1,1,7,7,7,1,2,7,7,7,1,4,6,4,6,4,1,7,7,7,1,4,4,4,4,4,4,4,4,3,4,5,4,5,4,3,3,5,5,5,5,5,7,1,2,2,3,2,1,7,6,6,7,5,2,3,1,1,5,1,1,1,1,6.376,6.376,104.348,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,1,1,4,1,1,1,2,2,99,1,1,3,1,1,-1,1,1,-1,-1,-1,1,-1,1,NA,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,5,5,4,4,1,7,NA,70,1,NA,1,2,NA,3,7,5,1,1,1,1,3,1,1,572659,104.348,7,7,6.8,4.8,7,4,4.2,3.8,5,1.8333333333333333,6.333333333333333,4.388888888888889,2.2222222222222223,2.3333333333333335,0.25,0.3333333333333333,0,0.75,0.2857142857142857,1.4,0.6,-0.09090909090909091,0.42857142857142855,0.2857142857142857,BLM,Republican,Republican
